1.2133E-18	11
1.5556E-16	12
1.0547E-14	13
4.27563E-13	14
1.13653E-11	15
2.1254E-10	16
2.94356E-9	17
3.08859E-8	18
2.34678E-7	19
1.11112E-6	20
3.03863E-6	21
5.77885E-6	22
9.35051E-6	23
1.40864E-5	24
2.03837E-5	25
2.86584E-5	26
3.93536E-5	27
5.29452E-5	28
6.99429E-5	29
9.08891E-5	30
1.16355E-4	31
1.46937E-4	32
1.83252E-4	33
2.25933E-4	34
2.75625E-4	35
3.32981E-4	36
3.98655E-4	37
4.73301E-4	38
5.57569E-4	39
6.52099E-4	40
7.57521E-4	41
8.74451E-4	42
0.001	43
0.00115	44
0.0013	45
0.00147	46
0.00165	47
0.00185	48
0.00206	49
0.00229	50
0.00254	51
0.0028	52
0.00308	53
0.00337	54
0.00368	55
0.00402	56
0.00436	57
0.00473	58
0.00512	59
0.00552	60
0.00594	61
0.00639	62
0.00685	63
0.00733	64
0.00783	65
0.00835	66
0.00888	67
0.00944	68
0.01002	69
0.01061	70
0.01123	71
0.01187	72
0.01252	73
0.01319	74
0.01389	75
0.0146	76
0.01533	77
0.01608	78
0.01685	79
0.01763	80
0.01844	81
0.01926	82
0.0201	83
0.02096	84
0.02184	85
0.02273	86
0.02365	87
0.02458	88
0.02552	89
0.02649	90
0.02747	91
0.02846	92
0.02948	93
0.03051	94
0.03155	95
0.03261	96
0.03369	97
0.03478	98
0.03589	99
0.03701	100
0.03814	101
0.03929	102
0.04046	103
0.04164	104
0.04283	105
0.04404	106
0.04526	107
0.04649	108
0.04773	109
0.04899	110
0.05026	111
0.05155	112
0.05284	113
0.05415	114
0.05547	115
0.0568	116
0.05814	117
0.05949	118
0.06086	119
0.06223	120
0.06362	121
0.06501	122
0.06642	123
0.06783	124
0.06925	125
0.07069	126
0.07213	127
0.07358	128
0.07505	129
0.07652	130
0.07799	131
0.07948	132
0.08098	133
0.08248	134
0.08399	135
0.08551	136
0.08704	137
0.08857	138
0.09011	139
0.09166	140
0.09322	141
0.09478	142
0.09635	143
0.09792	144
0.0995	145
0.10109	146
0.10268	147
0.10428	148
0.10589	149
0.1075	150
0.10911	151
0.11074	152
0.11236	153
0.11399	154
0.11563	155
0.11727	156
0.11892	157
0.12057	158
0.12222	159
0.12388	160
0.12554	161
0.12721	162
0.12888	163
0.13055	164
0.13223	165
0.13391	166
0.1356	167
0.13729	168
0.13898	169
0.14067	170
0.14237	171
0.14407	172
0.14578	173
0.14748	174
0.14919	175
0.1509	176
0.15262	177
0.15433	178
0.15605	179
0.15777	180
0.1595	181
0.16122	182
0.16295	183
0.16468	184
0.16641	185
0.16814	186
0.16987	187
0.17161	188
0.17334	189
0.17508	190
0.17682	191
0.17856	192
0.1803	193
0.18204	194
0.18379	195
0.18553	196
0.18728	197
0.18902	198
0.19077	199
0.19252	200
0.19426	201
0.19601	202
0.19776	203
0.19951	204
0.20126	205
0.20301	206
0.20476	207
0.20651	208
0.20826	209
0.21001	210
0.21176	211
0.21351	212
0.21526	213
0.21701	214
0.21876	215
0.22051	216
0.22226	217
0.22401	218
0.22576	219
0.22751	220
0.22925	221
0.231	222
0.23275	223
0.23449	224
0.23624	225
0.23798	226
0.23973	227
0.24147	228
0.24321	229
0.24495	230
0.2467	231
0.24844	232
0.25017	233
0.25191	234
0.25365	235
0.25538	236
0.25712	237
0.25885	238
0.26059	239
0.26232	240
0.26405	241
0.26578	242
0.2675	243
0.26923	244
0.27095	245
0.27268	246
0.2744	247
