0.1400000	498.0
0.1400010	498.0
0.1400020	498.0
0.1400030	498.0
0.1400040	498.0
0.1400050	498.0
0.1400060	498.0
0.1400070	498.0
0.1400080	498.0
0.1400090	498.0
0.1400100	498.0
0.1400110	498.0
0.1400120	498.0
0.1400130	498.0
0.1400140	498.0
0.1400150	497.0
0.1400160	497.0
0.1400170	497.0
0.1400180	497.0
0.1400190	497.0
0.1400200	497.0
0.1400210	497.0
0.1400220	497.0
0.1400230	497.0
0.1400240	497.0
0.1400250	497.0
0.1400260	497.0
0.1400270	497.0
0.1400280	497.0
0.1400290	497.0
0.1400300	497.0
0.1400310	497.0
0.1400320	497.0
0.1400330	497.0
0.1400340	497.0
0.1400350	497.0
0.1400360	497.0
0.1400370	497.0
0.1400380	496.0
0.1400390	496.0
0.1400400	496.0
0.1400410	496.0
0.1400420	496.0
0.1400430	496.0
0.1400440	496.0
0.1400450	496.0
0.1400460	496.0
0.1400470	497.0
0.1400480	497.0
0.1400490	497.0
0.1400500	497.0
0.1400510	497.0
0.1400520	497.0
0.1400530	497.0
0.1400540	497.0
0.1400550	497.0
0.1400560	497.0
0.1400570	497.0
0.1400580	497.0
0.1400590	496.0
0.1400600	496.0
0.1400610	496.0
0.1400620	496.0
0.1400630	496.0
0.1400640	496.0
0.1400650	496.0
0.1400660	497.0
0.1400670	496.0
0.1400680	496.0
0.1400690	496.0
0.1400700	496.0
0.1400710	496.0
0.1400720	496.0
0.1400730	496.0
0.1400740	496.0
0.1400750	496.0
0.1400760	496.0
0.1400770	496.0
0.1400780	496.0
0.1400790	496.0
0.1400800	496.0
0.1400810	495.0
0.1400820	495.0
0.1400830	495.0
0.1400840	495.0
0.1400850	495.0
0.1400860	495.0
0.1400870	495.0
0.1400880	495.0
0.1400890	494.0
0.1400900	494.0
0.1400910	494.0
0.1400920	494.0
0.1400930	494.0
0.1400940	494.0
0.1400950	494.0
0.1400960	494.0
0.1400970	494.0
0.1400980	494.0
0.1400990	494.0
0.1401000	494.0
0.1401010	494.0
0.1401020	494.0
0.1401030	494.0
0.1401040	494.0
0.1401050	494.0
0.1401060	494.0
0.1401070	494.0
0.1401080	494.0
0.1401090	494.0
0.1401100	494.0
0.1401110	494.0
0.1401120	494.0
0.1401130	494.0
0.1401140	494.0
0.1401150	494.0
0.1401160	494.0
0.1401170	494.0
0.1401180	494.0
0.1401190	494.0
0.1401200	494.0
0.1401210	493.0
0.1401220	493.0
0.1401230	493.0
0.1401240	493.0
0.1401250	493.0
0.1401260	493.0
0.1401270	493.0
